iteration,kernel_time_ms,queue_time_ms
896,1.045833,0.097389
897,1.086406,0.189836
898,1.043281,0.128056
899,1.048229,0.147863
900,1.058802,0.069202
901,1.053802,0.066629
902,1.051145,0.119910
903,1.053593,0.087546
904,1.038854,0.111477
905,1.080156,0.268927
906,1.041718,0.101642
907,1.046927,0.086541
908,1.060520,0.056635
909,1.055520,0.056459
910,1.042968,0.278244
911,1.046510,0.069313
912,1.054895,0.097729
913,1.056354,0.094521
914,1.034270,0.219356
915,1.058541,0.103869
916,1.041250,0.098448
917,1.061302,0.154921
918,1.052395,0.071531
919,1.055885,0.064527
920,1.047760,0.087985
921,1.055000,0.084448
922,1.084166,0.201379
923,1.044843,0.125027
924,1.046666,0.302356
925,1.073020,0.083484
926,1.048020,0.099925
927,1.053645,0.081327
928,1.042552,0.067573
929,1.056510,0.091179
930,1.064427,0.058683
931,1.046718,0.117844
932,1.050729,0.093795
933,1.061354,0.093746
934,1.061458,0.093081
935,1.044531,0.212392
936,1.052500,0.095881
937,1.046406,0.087379
938,1.072500,0.105302
939,1.053906,0.083490
940,1.049322,0.071471
941,1.058385,0.065703
942,1.050364,0.054148
943,1.054791,0.065268
944,1.076822,0.092473
945,1.059114,0.099938
946,1.051458,0.130237
947,1.112031,0.113154
948,1.056562,0.168089
949,1.046041,0.093787
950,1.061458,0.215186
951,1.048593,0.113992
952,1.041458,0.225308
953,1.052239,0.195362
954,1.055937,0.179264
955,1.044062,0.105658
956,1.056718,0.097591
957,1.107239,0.141706
958,1.032552,0.115106
959,1.046458,0.254441
960,1.050625,0.096984
961,1.045729,0.059634
962,1.055520,0.095806
963,1.088072,0.131487
964,1.048697,0.102591
965,1.057552,0.198439
966,1.066718,0.120098
967,1.043906,0.097027
968,1.043854,0.266131
969,1.055833,0.119471
970,1.056666,0.099709
971,1.094062,0.086735
972,1.041927,0.115411
973,1.057552,0.159394
974,1.057239,0.112009
975,1.047552,0.061894
976,1.046197,0.058477
977,1.046510,0.094343
978,1.045208,0.093063
979,1.063958,0.082863
980,1.044687,0.100250
981,1.059895,0.062589
982,1.047239,0.096652
983,1.060208,0.267333
984,1.046770,0.210488
985,1.035781,0.091258
986,1.040156,0.129878
987,1.095260,0.323992
988,1.060520,0.133537
989,1.052760,0.104233
990,1.051041,0.116734
991,1.066510,0.137202
992,1.046041,0.082254
993,1.052916,0.061707
994,1.053281,0.116952
995,1.073489,0.088731
996,1.055052,0.071859
997,1.048437,0.094852
998,1.057500,0.058542
999,1.060625,0.095002
